3.414662221431206603e+02 2.289677807337266131e+02
3.797864232445698462e+02 2.337185613393918402e+02
5.129984648940411489e+02 3.025513408587887625e+02
4.196888885148972577e+02 7.912374068183499958e+02
2.722792737365765561e+02 8.088230597803228648e+02
1.010970779332797065e+01 5.265177425863194003e+02
2.877682146254894064e+02 2.248583604699335865e+02
4.083109630405007238e+02 7.979494973578316603e+02
4.360151511255937749e+02 7.904541835966534791e+02
2.027537040797932377e+01 4.477922836482689490e+02
2.473561121580226825e+02 8.094420044038968172e+02
3.282055661767832930e+02 2.248560966538983621e+02
2.711424733379050167e+02 8.152009214041625000e+02
2.288444038051143821e+02 8.013693055675898904e+02
5.974455715695289655e+02 4.497017306419023726e+02
5.573970621789781035e+02 3.680513683865836470e+02
4.405184065432530360e+01 3.988945444422535616e+02
1.210838615687265474e+01 5.464316141640570095e+02
1.406561635705667470e+02 2.775093481916891847e+02
2.177085618643320686e+01 4.523404744030971756e+02
6.041772153959784646e+02 5.114565737175940967e+02
4.926670938177704784e+02 7.484516946919346765e+02
5.953312519478354261e+02 4.745023569653665163e+02
9.212789744469759512e+01 3.178623808203802810e+02
2.530887336544245159e+02 2.270538019485439349e+02
2.257614443570912215e+02 8.017928383817775284e+02
6.997425779226688292e+01 3.462002692482849397e+02
3.091095447178295785e+02 2.242695885954286723e+02
1.245155730210976230e+02 2.937629727031910534e+02
5.657478037526697108e+02 3.845373468451078907e+02
5.306340396009802589e+02 3.321412587726241554e+02
1.264414316492874661e+02 2.864087057322321357e+02
2.232584762394742199e+02 8.065055310778548119e+02
1.855621300870381560e+02 2.479458464409827911e+02
2.577535777057701694e+02 8.123491768904317496e+02
5.171721540196856495e+02 7.324278975338628470e+02
4.269259659006439733e+01 3.947483399788814040e+02
6.108257929213817761e+01 6.781006059368057777e+02
3.298064197194884173e+01 4.097185786792842919e+02
4.848840561660830417e+02 2.893115729882733262e+02
5.479407527404052871e+02 6.863198827127259847e+02
1.305265367517169466e+02 7.500610840210906645e+02
5.982647481867300030e+02 4.708254622864250791e+02
5.719349984865889382e+02 3.784718268965540346e+02
5.969099427034283281e+02 4.617510027958379624e+02
5.924931941930876746e+02 6.137427706073644913e+02
5.304846753198498845e+02 3.195628385277460666e+02
3.447077613564162561e+02 2.278958169487125929e+02
3.272079916873035472e+02 8.144622357130692762e+02
5.449697468709102850e+02 7.004436369584868771e+02
4.245964863482226406e+02 7.951350849866618091e+02
3.130483086155733190e+02 2.198711626590196602e+02
5.883870572693856502e+02 4.338757745577095761e+02
3.832728473770657160e+02 2.303511721258816465e+02
4.221521963293394037e+02 7.908353257844817108e+02
1.799136155025701100e+01 4.974011023467421069e+02
5.619163465555022867e+02 6.620487535120324765e+02
1.131630303962589323e+01 4.757697364100671962e+02
5.059349286611193293e+02 7.407609131337318331e+02
4.030627196679145072e+02 8.037942066523191897e+02
5.359283029975947557e+02 7.036901798395707601e+02
1.065356738337897582e+02 2.974309628775578176e+02
5.872005188377736431e+02 4.323587939132478368e+02
2.119309157269816524e+01 4.714581425916848048e+02
1.525014934613425339e+02 7.754879368690778847e+02
1.763945210665656305e+01 5.042222406350104507e+02
5.996214751132074525e+02 5.019019507780002982e+02
1.075509769094852572e+02 2.970417302119170699e+02
1.122240581149195577e+02 7.421652404301966044e+02
5.993010586039335976e+02 4.746009675120126303e+02
3.678682351726687898e+02 2.295006124359588853e+02
5.937477778446857428e+02 5.904722511036059132e+02
6.061377145722406112e+02 4.919675656561204278e+02
1.290612542411397499e+02 7.589591852324768979e+02
2.572141793463038084e+02 8.062232422723395757e+02
1.928096114033749870e+02 7.913617759059782202e+02
1.206301024331114604e+02 2.924757693793643512e+02
1.559079562163225319e+01 5.435119848919564447e+02
2.688322050290479979e+02 8.077296536960695903e+02
5.830538840251261945e+02 4.221148077820577100e+02
5.961130273665236246e+01 6.774585349098597362e+02
2.755814676278570801e+02 8.081931835612901978e+02
5.012508566062473392e+02 2.954809424347830600e+02
2.043200111643682249e+01 5.906503988563252960e+02
2.169575905985648205e+02 2.357890534393305302e+02
2.792777493300144442e+01 6.028250410996580513e+02
2.992132101789644025e+02 2.244757027081293472e+02
5.852649617623517315e+02 6.322635061410887829e+02
5.734174918712767521e+02 6.377592502936339542e+02
2.222082649729319996e+02 8.050973059572788770e+02
8.153964778883201348e+01 3.266621958689360099e+02
6.026342031438889535e+02 5.443234870256685554e+02
9.318759627512642396e+01 7.153805599224474463e+02
1.800820158428547302e+02 2.493769350614803670e+02
5.576342723034108531e+02 3.685744259232222930e+02
2.950782383996409521e+02 8.102489134302625189e+02
5.457838372993268194e+02 7.008157912843114445e+02
4.553578469897624927e+02 2.659716990841300230e+02
2.790846241105799663e+01 4.175147710289122642e+02
6.041647623548824413e+02 5.287823592327116557e+02
1.165053116173230876e+02 7.373915576933661669e+02
3.442950430673652136e+02 2.235193313423095560e+02
2.609827966336011400e+02 8.084196926292884200e+02
2.291249910346776915e+02 8.076107044675072757e+02
5.575345431511582319e+02 6.675943322950372476e+02
4.197664481739530515e+02 7.901620173393686173e+02
2.844105910816065830e+02 8.172354915369649007e+02
1.261325594352011308e+02 2.848745067106423221e+02
3.506113210753256908e+02 8.141927228868210022e+02
1.552136555852575839e+01 4.936892763994150073e+02
2.066299103422908843e+02 2.374470386835355953e+02
5.216621670249204499e+02 3.127459966335467243e+02
4.121115324832830424e+02 2.411436261168078659e+02
5.490054048757598366e+02 3.455145381671331961e+02
4.943741058795158665e+02 2.861946599710214514e+02
3.685032703117440178e+01 6.311265135298842779e+02
6.034890982028392159e+01 3.640344988753857933e+02
3.731026754796711771e+02 2.299605042945195805e+02
3.350488903689648623e+01 4.226958237511660172e+02
9.041323706283961315e+01 3.127938456920981025e+02
4.496229979502527385e+01 3.883650884173753184e+02
2.822015437221248249e+02 2.221458126046824191e+02
6.058609714285786367e+02 4.970302914859446446e+02
5.091639721246348245e+02 7.415615977667416701e+02
5.328336674973281788e+02 7.138163773131809648e+02
2.203457057379569051e+02 2.403008353094729728e+02
5.872034587041509894e+02 6.267664392946472844e+02
3.382529668502559161e+01 4.117873808057046290e+02
1.532849868207375721e+01 5.459518850049670391e+02
5.523256760973953305e+02 6.873459341589721134e+02
3.996758453215344389e+02 2.398172743419286235e+02
5.800278897378111651e+02 6.277259159493768266e+02
3.697557914775745758e+01 4.117174929591046748e+02
4.396153686119089343e+01 6.439194027072006747e+02
2.802457986403487666e+02 8.090740607383679617e+02
1.020548317881502953e+01 5.329824898406193370e+02
5.765665054895591766e+02 6.466436016431962344e+02
5.627079640541596746e+02 6.725063074185422920e+02
3.207026366864751594e+02 8.121659940868278227e+02
5.772132035389826115e+02 4.100837516604374287e+02
1.054534452851398214e+02 7.346514997806547171e+02
4.195038639276922368e+02 7.956838316621942795e+02
4.038963134025582917e+02 2.416759468385785112e+02
4.869165234976073293e+02 7.501713022204251047e+02
5.065084040512722368e+02 3.038985206102466918e+02
2.290318643770290237e+02 8.049322515537132858e+02
5.843238179545480762e+02 6.152890657874380622e+02
4.186550482720332411e+01 3.967663697251346662e+02
3.705355401899004733e+02 8.073215883790608132e+02
4.430139700960241953e+02 7.808304398228600576e+02
2.300074869170990155e+02 8.023437666687996170e+02
5.979383502516136559e+02 4.597226754917924723e+02
4.313790749524285957e+02 7.851681964654165995e+02
5.607791832602026716e+02 6.642273965576185901e+02
4.978337789340549762e+02 2.896970383828560784e+02
5.777727194385681742e+02 4.029260375253277857e+02
5.404132909121334478e+02 3.357462267422002355e+02
5.856200445769438829e+02 4.146202655826902514e+02
5.417808898818159378e+02 3.414367866745935771e+02
4.150871546803177239e+02 2.475366157595507843e+02
1.742083319995907686e+01 5.205308326946385478e+02
5.992339681307835235e+02 5.133643479740546809e+02
5.536049887512231180e+02 3.478899868639823012e+02
5.368348174440559433e+02 7.005056951547644530e+02
2.174171504944825983e+01 5.743509672307042138e+02
1.517401717342781069e+02 7.648424353342600170e+02
7.481730666227321080e+01 3.388297815509856719e+02
4.237860643822210704e+01 6.510606928533674136e+02
1.655816389617343987e+02 2.624915991205824639e+02
5.964485898195337086e+02 4.490887574440841945e+02
6.121165197436354788e+01 6.843478358627066882e+02
6.191727953359193748e+01 6.865737954432870538e+02
3.297852070699178171e+02 2.213514135906376623e+02
4.856348332073522442e+02 2.787968835002783976e+02
6.027934753062233995e+02 4.925293765712054892e+02
1.258734126369108424e+02 2.841164848903459870e+02
2.081700729481532903e+02 7.997806883850976192e+02
4.346497189087292554e+02 7.882566710932583192e+02
5.394434763306429659e+01 6.607043495938005435e+02
5.552550717794492812e+02 3.509228477496875485e+02
1.665086952000953886e+02 7.837375527593158040e+02
2.588260639295955912e+02 8.130124366947723047e+02
2.573948505659470811e+02 8.104126205084291996e+02
5.500522460335138248e+02 6.888880383195740933e+02
4.855201704829681830e+02 7.502621578791431602e+02
2.001385013711882266e+01 5.885231815066279069e+02
5.455827728939973440e+02 3.526063863031131973e+02
6.217348941947241769e+01 3.526310043340323546e+02
5.275859578917463750e+02 7.235426361124141295e+02
5.062590326618213226e+02 7.374654267053134618e+02
3.984715001049956413e+02 8.011571916814684755e+02
3.140635896598107024e+02 2.226173852791110335e+02
5.242263906925263655e+02 7.163702533939477917e+02
4.387289574191891006e+01 3.786038607879306710e+02
1.931162684564611709e+01 5.921966028891012002e+02
3.795164932112319320e+02 2.295367324960922701e+02
4.811101645130510178e+02 7.552324868374778362e+02
5.985874739235960078e+02 5.304187650719298972e+02
5.453131166368498270e+02 6.922009904453669833e+02
1.634615905681692993e+01 4.906714983092336979e+02
3.051397361067142810e+01 4.272780226429349568e+02
1.302693047301058584e+02 2.822944993983097106e+02
4.511868191230477123e+02 7.829728826876827270e+02
5.436411168681821664e+02 3.356823827821878012e+02
5.711320247288272185e+02 6.501648817239199616e+02
8.407125047149725106e+01 7.180014040971734630e+02
1.644518395775458828e+02 7.756831142841776909e+02
3.882857340492768117e+02 2.349072337350905855e+02
2.468153461312399486e+02 8.050237681826232574e+02
4.848972282598062975e+02 7.505440048898661871e+02
5.833940548160256867e+01 3.535184481738065188e+02
6.030895079306128537e+02 5.298931976248326237e+02
5.740511421276019064e+02 3.896285422162037548e+02
