3.286454338235331534e+02 3.399952477104005766e+02
3.746085955339543148e+02 2.543034641836907781e+02
5.072529503416620287e+02 3.086266273357121008e+02
3.740802184243439683e+02 6.802968019384272793e+02
2.926226805096649741e+02 6.436636062201388313e+02
9.185026262075126624e+01 5.245614432711992094e+02
3.004053614187945982e+02 4.094669898584731982e+02
3.992244123267375357e+02 7.727341086738132390e+02
3.846639124234378642e+02 6.817805280389686686e+02
1.537674438618615227e+02 4.810186830422616140e+02
2.535371148343727441e+02 7.798448912026078688e+02
3.246555977844834615e+02 2.764248685551540348e+02
2.712701565143904645e+02 8.141742125843252325e+02
2.753211815104002085e+02 6.356565824813186509e+02
4.836629015284322577e+02 4.770899547540662979e+02
5.498626401369790528e+02 3.726221085551435408e+02
6.481708862455218423e+01 4.083766403464634323e+02
2.366109712586915634e+02 5.259094075332185412e+02
2.563750466060705548e+02 4.448407100628887747e+02
6.437854536170178221e+01 4.623238190130575731e+02
6.019109621245323751e+02 5.115172634129968401e+02
4.710734526973039920e+02 7.216770176230041898e+02
4.847799157732465574e+02 4.917687706694633789e+02
1.761275792465683026e+02 3.963058050731098092e+02
2.840537549367119823e+02 3.921155738121809691e+02
2.313573279661407867e+02 7.825605006330483775e+02
1.018641283133056561e+02 3.694104596727893295e+02
3.090642401980235263e+02 2.356047150400194710e+02
1.428399418981177007e+02 3.163046720935436724e+02
5.257743890709901962e+02 4.054456043316872069e+02
4.534494353830021964e+02 3.970377914437179925e+02
1.325297332826677348e+02 2.942244067834214434e+02
2.834546841735520388e+02 6.023841754878983465e+02
2.395720778771259347e+02 3.677541308548160828e+02
2.872063364061430093e+02 6.403868178482250642e+02
4.777161117422155030e+02 6.922561055200574174e+02
1.732523683220463795e+02 4.561016275297388347e+02
8.217591583566269264e+01 6.645386403531599626e+02
6.393679811381920786e+01 4.220663276140483049e+02
3.770217389578809275e+02 4.295558421211088671e+02
4.770115587915763626e+02 6.369879178253339660e+02
1.480709057444679786e+02 7.272487976095228532e+02
4.092322214698131120e+02 5.024450921453069441e+02
4.286905953109556435e+02 4.549315140938367676e+02
5.961618829143551466e+02 4.619002083624512238e+02
4.895662947260223063e+02 5.796152434607803343e+02
4.565484623728012821e+02 3.859486088647805673e+02
3.318272618253707833e+02 3.299844310899744073e+02
3.144011387905924266e+02 6.184383563600268872e+02
3.536085685905906075e+02 5.542798068090160086e+02
3.574580307061098097e+02 6.364511326676531553e+02
3.128791559587631923e+02 2.297698246792717782e+02
4.878015379999475840e+02 4.645453282312141710e+02
3.708432506833435696e+02 2.780350092036273963e+02
4.100808821655641623e+02 7.621482412148152434e+02
5.967322908266748982e+01 5.005622481811414559e+02
5.663150081643591420e+02 6.645193886101424141e+02
4.061469968491638838e+01 4.800783836422302784e+02
4.042952906331891541e+02 6.271270776884880433e+02
3.756557020569572956e+02 7.218595039805176157e+02
4.938104711260096451e+02 6.696446457880834942e+02
1.477318080998647361e+02 3.428337032075830280e+02
4.528994958453830577e+02 4.742120480925838137e+02
1.141557454423564764e+02 4.869980767216112554e+02
2.236681374407945668e+02 6.582273962969991317e+02
1.400368240610416706e+02 5.106175363075148539e+02
4.288053479318924701e+02 5.121430482900165089e+02
2.334740526612311555e+02 4.367708175582849321e+02
2.015693647474775219e+02 6.404620321644740670e+02
5.614224732786216236e+02 4.804235951843118642e+02
3.564686784205359800e+02 2.846342098109474819e+02
5.199833874444251478e+02 5.721272098662306007e+02
5.033666697783792188e+02 5.014181334670643650e+02
1.318752235097468315e+02 7.551902745595175475e+02
2.767553968968085201e+02 6.957040647116801892e+02
2.275518073488607911e+02 7.092833808853044957e+02
2.039293652768927245e+02 3.933930063079777710e+02
9.089461699709846698e+01 5.372983891294991281e+02
2.741743203105761495e+02 7.683324531269656745e+02
5.707215335095702358e+02 4.264751408412922160e+02
6.644299042316376358e+01 6.731097892234914752e+02
2.806552121369732049e+02 7.628955005025304672e+02
4.620913773218335336e+02 3.408364320350415824e+02
6.536096231213062424e+01 5.795141276216090773e+02
2.723784008171898563e+02 4.085600544557477747e+02
1.387452723967419388e+02 5.698036518830685964e+02
2.993360422415793209e+02 2.286314678664882649e+02
4.033614286237636293e+02 5.582299640505747220e+02
5.383331987424022600e+02 6.221166998839124744e+02
2.324489877007307541e+02 7.709653637994238125e+02
2.186571456395124073e+02 4.433913497864936630e+02
5.479523720748252344e+02 5.396971236723280754e+02
2.240392277221234849e+02 5.959552202167424184e+02
2.192978631245894690e+02 3.322002285886337631e+02
4.433563533687166682e+02 4.375956316457002231e+02
2.965341751036344249e+02 7.772983980911866411e+02
5.252372197754525587e+02 6.851436188913393153e+02
4.445474404590020185e+02 2.845540423196340498e+02
7.095960766664438779e+01 4.331772994120634053e+02
5.675247040042240769e+02 5.276206569814254408e+02
1.728757360890411690e+02 6.731948208643935914e+02
3.439500741556826711e+02 2.263260427870492890e+02
2.637677637866719920e+02 7.912740877259973331e+02
2.381460306434240692e+02 7.746172383769658154e+02
5.301433480025837071e+02 6.513306307753931605e+02
4.054839653383227187e+02 7.555820860811508055e+02
2.966809324286905962e+02 6.618461336441122285e+02
1.601278435621345011e+02 3.287278239068104995e+02
3.390505657933206862e+02 7.343418173877046229e+02
9.263506888606531220e+01 5.004670447058268792e+02
2.178803927139759082e+02 2.687598867454638594e+02
5.114298146781086416e+02 3.226390056374501114e+02
3.530056993525620328e+02 3.990025417226719924e+02
3.899780682280378414e+02 4.602128899874841181e+02
4.097605331659829631e+02 3.920252560465547731e+02
9.190736243221820700e+01 6.084325169139465288e+02
2.299065057146432878e+02 4.704307719531556131e+02
3.601836260045021163e+02 2.873335359687932851e+02
1.394316001389324526e+02 4.600192889282892565e+02
1.998510697996864849e+02 4.167372617025494037e+02
1.056626238056211662e+02 4.186093145345969333e+02
2.901451318324239992e+02 3.139191147938013273e+02
4.493966111756729447e+02 5.087729360029541681e+02
4.951324602691979635e+02 7.260701607340590726e+02
5.329414597865943506e+02 7.139095623845383898e+02
2.715233026185431982e+02 4.033793059943855610e+02
4.504655272018208052e+02 5.741927637675737515e+02
6.535530133573402622e+01 4.241648082726312623e+02
1.547822894408760703e+02 5.332924983068198799e+02
4.634048130489054529e+02 6.262368881315808267e+02
3.258073067230031938e+02 4.649133384088484604e+02
3.234729308996662667e+02 5.255784260005682427e+02
1.742454175075711476e+02 4.662661051973215649e+02
1.404079455007947672e+02 5.984199763047795386e+02
2.902903868136104393e+02 7.039687317937555235e+02
2.860156390611422239e+01 5.321426243734995296e+02
5.190727407647584641e+02 6.194087006384934284e+02
4.453738532791259104e+02 6.019909241796202650e+02
3.207488149781954121e+02 8.132244987319918437e+02
5.806289738924331232e+02 4.086972372487759344e+02
1.281251304020525765e+02 7.105482600367041641e+02
3.925200017921942504e+02 7.288628540603714328e+02
3.277937964458561737e+02 4.619067516958602937e+02
4.394279855393049274e+02 6.889406217401283357e+02
4.838973304161005444e+02 3.284353967701323427e+02
2.795938022189595245e+02 6.219422548914819799e+02
4.688236596550671607e+02 5.752145179513395306e+02
1.140479776792859354e+02 4.300337805369033504e+02
3.681229715810998186e+02 7.962258497351906499e+02
3.172904651330918000e+02 5.375061696654493062e+02
2.340249441217099218e+02 7.877554968158242445e+02
5.969980011105708400e+02 4.599161461877256443e+02
3.976120951491693063e+02 7.124699847076310562e+02
3.774207057372012741e+02 5.591957560406285666e+02
4.509539738177658137e+02 3.463992342929975621e+02
4.941441332007347569e+02 4.390200872357564208e+02
4.557624866552173444e+02 4.026137983515633891e+02
5.132444561959860039e+02 4.419268663091286271e+02
4.269827292434862329e+02 4.287945965155621479e+02
4.103813048050046746e+02 2.594751673023561693e+02
1.841393812553945963e+01 5.205269327606681600e+02
4.210465438745449092e+02 5.170501728560745960e+02
5.463549972879854977e+02 3.529510377975811934e+02
5.338536532978366722e+02 6.981469172891787593e+02
9.552832341494058710e+01 5.601806340001132867e+02
2.686226260218379025e+02 5.811615684604015541e+02
1.951329365386314123e+02 4.320216884448440169e+02
